                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      701                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.3821869222461510E+003                  1.1323664580844468E+000                  1.8461409780146383E+000                 -4.0635549257651196E+000                  7.0000000000000018E-001                  2.9797635251138069E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999962E-001                  2.9797635251138059E-005                  2.7997020236474890E-001                  3.4468833607860794E-003                  1.0103427409336066E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5104660335357432E+004                  1.1264944317544153E+007                  8.8310634146797066E+009                  1.1866327777133821E-005                  1.1866327777133824E-005                  0.0000000000000000E+000                  4.7485860686036141E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260503"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47 
                                    zone                                     mass                                        q                                    log_q                                   radius                                radius_cm                                  r_div_R                                     logR                                     logT                              temperature                                   logRho                                  density                                      rho                                     logP                                 pressure                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       h1                                      he4                                      c12                                      n14                                      o16                                       mu                               luminosity                                     logL                                  eps_nuc                          log_abs_eps_nuc                                       pp                                      cno                                tri_alpha                                    grada                                    gradT                                    gradr                                 conv_vel                             log_conv_vel                             conv_L_div_L                                 lum_conv                                  lum_rad                           lum_conv_div_L                            lum_rad_div_L                              mixing_type                                 mix_type                                log_D_mix                                  opacity                              log_opacity                                  log_kap 
                                       1                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.8461409780146383E+000                  1.2843602784047838E+011                  1.0000000000000000E+000                  2.6626486225655033E-001                  3.6417402340562908E+000                  4.3826847643942447E+003                 -6.8157189054295717E+000                  1.5285550864967376E-007                  1.5285550864967376E-007                  4.6281908848155320E+000                  4.2480623738051523E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3112174448877074E+000                  1.1323664580844468E+000                  5.3986996612721667E-002                  2.2430336558344243E-026                 -2.5649164209950907E+001                  2.2430336558344243E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3244636732573751E-001                  1.2505817509831668E-001                  1.2505817509831668E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323664580844468E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2637325602381536E-001                 -8.9834482471021782E-001                 -8.9834482471021782E-001 
                                       2                  9.9999999999899991E-001                  9.9999999999900002E-001                 -4.3428487456248995E-013                  1.8461400759878557E+000                  1.2843596508647511E+011                  9.9999951139875376E-001                  2.6626465005967337E-001                  3.6418513187093251E+000                  4.3838059190613776E+003                 -6.8149454275608496E+000                  1.5312798666761395E-007                  1.5312798666761395E-007                  4.6290775580596462E+000                  4.2567442500141631E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3112110434331832E+000                  1.1323664668513174E+000                  5.3986999975063836E-002                  2.2470335582164899E-026                 -2.5648390441582020E+001                  2.2470335582164896E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3253839051169687E-001                  1.2527012673672527E-001                  1.2527012673672527E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323664668513174E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2672612076996823E-001                 -8.9713385917293476E-001                 -8.9713385917293476E-001 
                                       3                  9.9999999999775002E-001                  9.9999999999775002E-001                 -9.7715302185954505E-013                  1.8461389504595018E+000                  1.2843588678346754E+011                  9.9999890173331263E-001                  2.6626438528512636E-001                  3.6419749902426655E+000                  4.3850544479341715E+003                 -6.8140883845056024E+000                  1.5343047003088883E-007                  1.5343047003088883E-007                  4.6300606344385740E+000                  4.2663908026599915E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3112038810200719E+000                  1.1323664735798802E+000                  5.3987002555657464E-002                  2.2514739355068081E-026                 -2.5647533076340881E+001                  2.2514739355068079E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3264115410941653E-001                  1.2580058677264808E-001                  1.2580058677264808E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323664735798802E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2711907855274099E-001                 -8.9578926385692559E-001                 -8.9578926385692559E-001 
                                       4                  9.9999999999650002E-001                  9.9999999999650002E-001                 -1.5200211691572787E-012                  1.8461378271487214E+000                  1.2843580863473656E+011                  9.9999829326906553E-001                  2.6626412103209074E-001                  3.6421608477788356E+000                  4.3869314458337412E+003                 -6.8128073521784582E+000                  1.5388370986007858E-007                  1.5388370986007858E-007                  4.6315310926779061E+000                  4.2808606668462773E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3111930603167732E+000                  1.1323664802889881E+000                  5.3987005128789588E-002                  2.2581273878260514E-026                 -2.5646251561848874E+001                  2.2581273878260511E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3279607757546381E-001                  1.2633210155612756E-001                  1.2633210155612756E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323664802889881E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2771004462542593E-001                 -8.9377494334865681E-001                 -8.9377494334865681E-001 
                                       5                  9.9999999999400002E-001                  9.9999999999400002E-001                 -2.6057574637547818E-012                  1.8461355871401381E+000                  1.2843565279733942E+011                  9.9999707992262554E-001                  2.6626359408120820E-001                  3.6425339895528213E+000                  4.3907022761728485E+003                 -6.8102616519870800E+000                  1.5478837751615770E-007                  1.5478837751615770E-007                  4.6344571707964173E+000                  4.3098005356751331E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3111711205712779E+000                  1.1323664936832656E+000                  5.3987010265872729E-002                  2.2714077257283551E-026                 -2.5643704901385554E+001                  2.2714077257283551E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3310897828295394E-001                  1.2739835329818164E-001                  1.2739835329818164E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323664936832656E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2889771483683926E-001                 -8.8975478196814917E-001                 -8.8975478196814917E-001 
                                       6                  9.9999999998900002E-001                  9.9999999998900002E-001                 -4.7772300529579307E-012                  1.8461311332904926E+000                  1.2843534294301958E+011                  9.9999466740391840E-001                  2.6626254633332286E-001                  3.6434111787311405E+000                  4.3995795907922875E+003                 -6.8044043063771369E+000                  1.5689015556169939E-007                  1.5689015556169939E-007                  4.6412090453405455E+000                  4.3773275479157004E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3111185618251608E+000                  1.1323665203382343E+000                  5.3987020488804743E-002                  2.3022615708432547E-026                 -2.5637845335649597E+001                  2.3022615708432547E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3385296167235290E-001                  1.2954369912151742E-001                  1.2954369912151742E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323665203382343E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.3169683023837642E-001                 -8.8042467778345901E-001                 -8.8042467778345901E-001 
                                       7                  9.9999999997650002E-001                  9.9999999997650002E-001                 -1.0205911526013305E-011                  1.8461201477394171E+000                  1.2843457867823125E+011                  9.9998871685560897E-001                  2.6625996202155766E-001                  3.6446889364053368E+000                  4.4125428558452622E+003                 -6.7962410773824420E+000                  1.5986703584503758E-007                  1.5986703584503758E-007                  4.6506762743842174E+000                  4.4737970044345617E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3110390597689230E+000                  1.1323665861478500E+000                  5.3987045728646821E-002                  2.3459622122950103E-026                 -2.5629678987584484E+001                  2.3459622122950103E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3496280509435267E-001                  1.3497163166116474E-001                  1.3497163166116474E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323665861478500E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.3577566852879772E-001                 -8.6717805016190042E-001                 -8.6717805016190042E-001 
                                       8                  9.9999999996400013E-001                  9.9999999996400002E-001                 -1.5634592999136537E-011                  1.8461093666229271E+000                  1.2843382863595705E+011                  9.9998287704347211E-001                  2.6625742578734896E-001                  3.6466399254028756E+000                  4.4324099936877356E+003                 -6.7844083389907235E+000                  1.6428263535383493E-007                  1.6428263535383493E-007                  4.6645013776435764E+000                  4.6185045694795554E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3109137785021883E+000                  1.1323666508246810E+000                  5.3987070534032594E-002                  2.4107841307704684E-026                 -2.5617841675981918E+001                  2.4107841307704686E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3669023169522527E-001                  1.4048745419859662E-001                  1.4048745419859662E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323666508246810E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.4202816693642700E-001                 -8.4762551806773900E-001                 -8.4762551806773900E-001 
                                       9                  9.9999999993899991E-001                  9.9999999993900002E-001                 -2.6491955945586578E-011                  1.8460883835800235E+000                  1.2843236884566223E+011                  9.9997151114934280E-001                  2.6625248952967090E-001                  3.6506789342583335E+000                  4.4738244046751606E+003                 -6.7621393899759781E+000                  1.7292612511479210E-007                  1.7292612511479210E-007                  4.6908986128170058E+000                  4.9079328580083966E+004                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.0000000000000007E-001                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  1.3106436871569713E+000                  1.1323667769559203E+000                  5.3987118908910205E-002                  2.5376752822289483E-026                 -2.5595563950467604E+001                  2.5376752822289483E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4035561720421453E-001                  1.5173996830320316E-001                  1.5173996830320316E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1323667769559203E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.5495527135657078E-001                 -8.0979364509665241E-001                 -8.0979364509665241E-001 
