                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      700                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.1408986761007136E+003                  6.9014978768345213E+002                  4.3819023921150356E+003                  1.1306301279587057E+000                  1.8449646067170553E+000                 -4.0624166963263910E+000                  6.9999999998279738E-001                  2.9797652453919528E-005                  2.7997020236474890E-001                  3.4468833607860776E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999860407E-001                  2.9797636647609664E-005                  2.7997020236474890E-001                  3.4468833607860785E-003                  1.0103427409336068E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5080668914480069E+004                  1.1289437798676666E+007                  8.8446254462142124E+009                  1.1938660454948137E-005                  1.1938660454948134E-005                  0.0000000000000000E+000                  4.7775337429178947E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3067682406091589E+011                               "r25.12.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260503"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47 
                                    zone                                     mass                                        q                                    log_q                                   radius                                radius_cm                                  r_div_R                                     logR                                     logT                              temperature                                   logRho                                  density                                      rho                                     logP                                 pressure                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       h1                                      he4                                      c12                                      n14                                      o16                                       mu                               luminosity                                     logL                                  eps_nuc                          log_abs_eps_nuc                                       pp                                      cno                                tri_alpha                                    grada                                    gradT                                    gradr                                 conv_vel                             log_conv_vel                             conv_L_div_L                                 lum_conv                                  lum_rad                           lum_conv_div_L                            lum_rad_div_L                              mixing_type                                 mix_type                                log_D_mix                                  opacity                              log_opacity                                  log_kap 
                                       1                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.8449646067170553E+000                  1.2835418768930554E+011                  1.0000000000000000E+000                  2.6598803919160169E-001                  3.6417121125199974E+000                  4.3824009849689892E+003                 -6.8152625551733754E+000                  1.5301621138799445E-007                  1.5301621138799445E-007                  4.6286159721502527E+000                  4.2522224118277125E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3112268941816954E+000                  1.1306301279587057E+000                  5.3320553945508789E-002                  2.2453927273611864E-026                 -2.5648707688331363E+001                  2.2453927273611864E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3234631955542365E-001                  1.2505826276320176E-001                  1.2505826276320176E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279587057E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2641084922407325E-001                 -8.9821565108568602E-001                 -8.9821565108568602E-001 
                                       2                  9.9999999999899991E-001                  9.9999999999900002E-001                 -4.3428487456248995E-013                  1.8449637044881753E+000                  1.2835412492124236E+011                  9.9999951097767581E-001                  2.6598782681185285E-001                  3.6418233720537057E+000                  4.3835238321878542E+003                 -6.8144878670417759E+000                  1.5328940304839332E-007                  1.5328940304839332E-007                  4.6295040378834509E+000                  4.2609264519066965E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3112204704982102E+000                  1.1306301279573958E+000                  5.3320553945005657E-002                  2.2494031081914741E-026                 -2.5647932709092789E+001                  2.2494031081914744E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3243860184562607E-001                  1.2527058716298575E-001                  1.2527058716298575E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573958E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2676446582162773E-001                 -8.9700246932769467E-001                 -8.9700246932769467E-001 
                                       3                  9.9999999999775002E-001                  9.9999999999775002E-001                 -9.7715302185954505E-013                  1.8449625787107715E+000                  1.2835404660090837E+011                  9.9999890078851561E-001                  2.6598756180985728E-001                  3.6419472387659808E+000                  4.3847742513086869E+003                 -6.8136294868505596E+000                  1.5359267815868018E-007                  1.5359267815868018E-007                  4.6304886548262658E+000                  4.2705976311550025E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3112132831229408E+000                  1.1306301279573943E+000                  5.3320553945005060E-002                  2.2538551107667966E-026                 -2.5647074006043674E+001                  2.2538551107667966E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3254165576473699E-001                  1.2580198360021075E-001                  1.2580198360021075E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573943E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2715826384846593E-001                 -8.9565541034344220E-001                 -8.9565541034344220E-001 
                                       4                  9.9999999999650002E-001                  9.9999999999650002E-001                 -1.5200211691572787E-012                  1.8449614551548912E+000                  1.2835396843512578E+011                  9.9999829180345645E-001                  2.6598729733063520E-001                  3.6421333903229192E+000                  4.3866540990698686E+003                 -6.8123464632266257E+000                  1.5404710348167887E-007                  1.5404710348167887E-007                  4.6319614108916740E+000                  4.2851044353651050E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3112024245691241E+000                  1.1306301279573931E+000                  5.3320553945004637E-002                  2.2605259698331577E-026                 -2.5645790499251031E+001                  2.2605259698331580E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3269701838537868E-001                  1.2633444021062543E-001                  1.2633444021062543E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573931E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2775049892963725E-001                 -8.9363739505262196E-001                 -8.9363739505262196E-001 
                                       5                  9.9999999999400002E-001                  9.9999999999400002E-001                 -2.6057574637547818E-012                  1.8449592146678251E+000                  1.2835381256444060E+011                  9.9999707742402721E-001                  2.6598676993112902E-001                  3.6425071252435881E+000                  4.3904306873303667E+003                 -6.8097968323588587E+000                  1.5495413415292604E-007                  1.5495413415292604E-007                  4.6348920383717003E+000                  4.3141181847200773E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3111804075500852E+000                  1.1306301279573905E+000                  5.3320553945003610E-002                  2.2738410043351437E-026                 -2.5643239906118815E+001                  2.2738410043351437E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3301081179619790E-001                  1.2740259241076290E-001                  1.2740259241076290E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573905E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.2894073952132923E-001                 -8.8960984328334702E-001                 -8.8960984328334702E-001 
                                       6                  9.9999999998900002E-001                  9.9999999998900002E-001                 -4.7772300529579307E-012                  1.8449547599070972E+000                  1.2835350264673676E+011                  9.9999466287324845E-001                  2.6598572130071885E-001                  3.6433857219674941E+000                  4.3993217109894631E+003                 -6.8039305750346388E+000                  1.5706138577139052E-007                  1.5706138577139052E-007                  4.6416542941333150E+000                  4.3818175870688006E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3111276613599885E+000                  1.1306301279573852E+000                  5.3320553945001563E-002                  2.3047752198052967E-026                 -2.5637371424095775E+001                  2.3047752198052967E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3375694357483632E-001                  1.2955180741303116E-001                  1.2955180741303116E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573852E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.3174601407388220E-001                 -8.8026251533290600E-001                 -8.8026251533290600E-001 
                                       7                  9.9999999997650002E-001                  9.9999999997650002E-001                 -1.0205911526013305E-011                  1.8449437723342370E+000                  1.2835273824129286E+011                  9.9998870743495971E-001                  2.6598313486522690E-001                  3.6446655795745437E+000                  4.4123055508603366E+003                 -6.7957552553142211E+000                  1.6004597063321340E-007                  1.6004597063321340E-007                  4.6511358099691167E+000                  4.4785333229244272E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3110478685385318E+000                  1.1306301279573718E+000                  5.3320553944996449E-002                  2.3485889922664064E-026                 -2.5629192978968920E+001                  2.3485889922664067E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3487007719265049E-001                  1.3498975670536820E-001                  1.3498975670536820E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573718E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.3583411086043745E-001                 -8.6699115569448115E-001                 -8.6699115569448115E-001 
                                       8                  9.9999999996400013E-001                  9.9999999996400002E-001                 -1.5634592999136537E-011                  1.8449329895336679E+000                  1.2835198808185727E+011                  9.9998286298649175E-001                  2.6598059661742690E-001                  3.6466198454887295E+000                  4.4322050627979188E+003                 -6.7839056369565274E+000                  1.6447290493736834E-007                  1.6447290493736834E-007                  4.6649812242563673E+000                  4.6236103182946477E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3109221211805966E+000                  1.1306301279573581E+000                  5.3320553944991161E-002                  2.4135773507074714E-026                 -2.5617338778284225E+001                  2.4135773507074714E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3660273117314521E-001                  1.4051609029954321E-001                  1.4051609029954321E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573581E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.4210134448843845E-001                 -8.4740181298634087E-001                 -8.4740181298634087E-001 
                                       9                  9.9999999993899991E-001                  9.9999999993900002E-001                 -2.6491955945586578E-011                  1.8449120040284717E+000                  1.2835052812026077E+011                  9.9997148851073225E-001                  2.6597565663261846E-001                  3.6506659244308284E+000                  4.4736903877478326E+003                 -6.7616070676602522E+000                  1.7313821363399413E-007                  1.7313821363399413E-007                  4.6914154883425887E+000                  4.9137775110277398E+004                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  1.3106510067051833E+000                  1.1306301279573296E+000                  5.3320553944980240E-002                  2.5407889055840437E-026                 -2.5595031415606172E+001                  2.5407889055840437E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4027953881865775E-001                  1.5179101612320076E-001                  1.5179101612320076E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1306301279573296E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                                        0                                        0                 -9.8999999999999986E+001                  1.5506080912597067E-001                 -8.0949795415970494E-001                 -8.0949795415970494E-001 
